,nRt,nRA,nLt,nLA
2844,36.7446,506.0,162.764,286.0
2845,95.9946,1552.0,105.51899999999999,9490.0
2846,225.817,1644.0,133.86,4076.0
2847,36.735,372.0,27.9321,372.0
2848,191.05700000000002,403.0,32.2254,140.0
2849,142.30700000000002,245.0,36.735,372.0
2850,12.7254,2100.0,,
2851,289.298,137.0,0.912904,442.0
2852,,,178.081,421.0
2853,129.18200000000002,1724.0,,
2854,4.8408,1402.0,347.235,364.0
2855,27.7446,512.0,171.37,295.0
2856,86.2446,446.0,14.8071,368.0
2857,36.1725,1591.0,50.187,398.0
2858,8.25422,1160.0,236.937,509.0
2859,72.735,1176.0,,
2860,77.625,105.0,206.62,521.0
2861,62.5908,2932.0,,
2862,247.298,755.0,100.87,417.0
2863,309.35,1077.0,118.67299999999999,1589.0
2864,461.43199999999996,335.0,156.375,130.0
2865,299.057,847.0,135.18200000000002,1217.0
2866,63.735,1474.0,97.8792,2653.0
2867,45.1533,1620.0,384.18199999999996,1295.0
2868,1656.38,133.0,173.80700000000002,1638.0
2869,622.85,114.0,156.55700000000002,1057.0
2870,514.87,189.0,1419.75,115.0
2871,318.932,215.0,114.182,227.0
2872,73.8792,394.0,54.5379,241.0
2873,29.0667,329.0,66.687,232.0
2874,66.1629,1191.0,12.5571,951.0
2875,246.735,820.0,252.153,647.0
2876,122.79799999999999,149.0,152.62,161.0
2877,34.1196,352.0,21.5187,255.0
2878,36.735,372.0,27.9321,372.0
2879,191.05700000000002,403.0,32.2254,140.0
2880,142.30700000000002,245.0,36.735,372.0
2881,70.4946,375.0,191.05700000000002,403.0
2882,329.995,233.0,142.30700000000002,245.0
2883,4.2783,429.0,70.4946,375.0
2884,18.7446,1520.0,81.5475,1798.0
2885,15.5571,374.0,122.79799999999999,149.0
2886,192.55700000000002,296.0,34.1196,352.0
2887,160.85,173.0,15.5571,374.0
2888,107.04799999999999,248.0,3.5571099999999998,269.0
2889,167.995,282.0,207.519,137.0
2890,122.995,726.0,107.04799999999999,248.0
2891,7.307110000000001,449.0,167.995,282.0
2892,177.173,231.0,122.995,726.0
2893,10.4658,328.0,7.307110000000001,449.0
2894,145.30700000000002,585.0,181.66299999999998,409.0
2895,173.43200000000002,254.0,113.235,419.0
2896,3.3696099999999998,407.0,145.30700000000002,585.0
2897,78.3696,347.0,173.43200000000002,254.0
2898,23.8071,324.0,3.3696099999999998,407.0
2899,174.93200000000002,1281.0,197.048,1524.0
2900,263.019,2131.0,148.125,105.0
2901,63.9129,1263.0,,
2902,121.831,1226.0,-1.51499,1010.0
2903,217.673,1585.0,121.831,1226.0
2904,174.91299999999998,419.0,506.225,107.0
2905,28.3071,237.0,16.6725,186.0
2906,52.3167,3018.0,174.91299999999998,419.0
2907,153.91299999999998,508.0,28.3071,237.0
2908,98.7975,100.0,52.3167,3018.0
2909,722.25,318.0,153.91299999999998,508.0
2910,282.173,870.0,9.884089999999999,914.0
2911,121.87,2182.0,167.403,775.0
2912,114.163,377.0,160.85,173.0
2913,7.6437,352.0,73.6725,360.0
2914,200.80700000000002,305.0,692.61,129.0
2915,182.62900000000002,1992.0,171.18200000000002,1385.0
2916,8.99461,1873.0,331.259,471.0
2917,92.625,109.0,273.37,2518.0
2918,270.37,1172.0,209.995,1370.0
2919,173.80700000000002,1638.0,200.798,2187.0
2920,2.42251,1086.0,26.0571,1636.0
2921,,,217.081,1146.0
2922,226.84099999999998,985.0,,
2923,155.05700000000002,1870.0,,
2924,-1.50539,1754.0,,
2925,172.644,596.0,38.9946,2006.0
2926,251.43200000000002,1370.0,,
2927,140.80700000000002,1962.0,1406.44,486.0
2928,1648.12,183.0,1199.25,110.0
2929,-1.13039,2143.0,226.84099999999998,985.0
2930,1623.0,146.0,1648.12,183.0
2931,1628.62,120.0,-1.13039,2143.0
2932,1635.38,157.0,1623.0,146.0
2933,20.2062,746.0,1628.62,120.0
2934,9.36961,2084.0,1635.38,157.0
2935,133.30700000000002,1744.0,20.2062,746.0
2936,126.932,4719.0,9.36961,2084.0
2937,151.495,2271.0,133.30700000000002,1744.0
2938,80.0283,1735.0,126.932,4719.0
2939,1.2687,1520.0,151.495,2271.0
2941,,,0.932112,1584.0
2942,72.8937,562.0,,
2943,82.6437,2738.0,21.9321,1562.0
2944,188.62,1421.0,132.144,1061.0
2945,243.55700000000002,2337.0,3.1821099999999998,1865.0
2946,75.3696,874.0,255.528,1326.0
2947,186.93200000000002,1274.0,-1.50539,1754.0
2948,82.8408,2358.0,172.644,596.0
2949,202.68200000000002,751.0,82.8408,2358.0
2950,,,44.6196,2782.0
2951,311.245,534.0,1470.19,135.0
2952,1401.19,15104.0,34.4562,3029.0
2953,1639.69,6458.0,1410.0,9465.0
2954,1378.12,95.0,1401.19,15104.0
2955,1536.0,14755.0,165.36,1369.0
2956,,,34.8696,827.0
2958,57.1228,467.0,207.75400000000002,331.0
2959,178.86,486.0,112.181,535.0
2960,15.7542,639.0,27.1821,2306.0
2961,27.5475,8851.0,68.7495,493.0
2962,124.1,481.0,57.1228,467.0
2963,162.124,499.0,27.5475,8851.0
2964,24.7254,481.0,178.86,486.0
2965,64.1004,378.0,15.7542,639.0
2966,7.110010000000001,508.0,24.7254,481.0
2967,64.2495,546.0,64.1004,378.0
2968,147.687,1283.0,7.110010000000001,508.0
2969,37.1292,2847.0,125.788,1254.0
2970,56.2446,185.0,318.932,215.0
2971,171.37,295.0,47.7783,214.0
2972,251.6,881.0,5.2158,850.0
2973,66.1629,1191.0,12.5571,951.0
2974,75.735,1486.0,42.5379,1207.0
2975,314.442,180.0,90.3312,374.0
2976,189.192,639.0,110.07600000000001,506.0
2977,6.5379,524.0,314.442,180.0
2978,29.0475,332.0,189.192,639.0
2979,2.04751,755.0,11.1181,480.0
2980,135.754,941.0,14.8263,5932.0
2981,82.6245,142.0,6.5379,524.0
2982,184.437,212.0,29.0475,332.0
2983,,,142.5,113.0
2984,4.48501,1844.0,553.688,99.0
2985,130.688,138.0,249.18200000000002,2561.0
2986,182.798,916.0,4.48501,1844.0
2987,50.8071,1698.0,186.35,1523.0
2988,1406.25,14911.0,,
2989,101.235,1653.0,1672.88,5012.0
2990,225.36,1568.0,1406.25,14911.0
2991,380.80699999999996,206.0,101.235,1653.0
2992,,,225.36,1568.0
2993,72.0042,1956.0,160.673,1969.0
2994,605.048,472.0,,
2995,301.673,1060.0,251.62,3262.0
2996,157.66299999999998,318.0,,
2997,201.37,201.0,56.4321,229.0
2998,72.5571,93.0,66.7158,249.0
2999,37.1196,236.0,201.37,201.0
3000,37.6821,292.0,72.5571,93.0
3001,119.432,184.0,37.1196,236.0
3002,97.2879,520.0,,
3003,159.903,682.0,49.3071,2297.0
3004,91.6821,834.0,178.30700000000002,381.0
3005,31.1196,463.0,12.36,415.0
3006,17.6196,653.0,3.1821099999999998,534.0
3007,19.2879,266.0,37.6821,292.0
3008,45.1437,254.0,55.4946,156.0
3009,169.081,537.0,16.1196,654.0
3010,,,169.081,537.0
3011,6.36961,266.0,63.735,323.0
3012,75.2431,380.0,128.80700000000002,514.0
3013,110.807,242.0,,
3014,318.932,215.0,114.182,227.0
3015,60.5571,239.0,310.653,238.0
3016,56.2446,185.0,318.932,215.0
3017,641.975,113.0,60.5571,239.0
3018,113.807,1896.0,46.6629,356.0
3019,33.3696,209.0,87.1725,594.0
3020,199.12,480.0,113.807,1896.0
3021,61.5556,437.0,33.3696,209.0
3022,194.235,332.0,155.245,368.0
3023,30.5283,586.0,322.495,117.0
3024,,,194.235,332.0
3025,62.2446,757.0,9.18211,317.0
3026,171.37,295.0,47.7783,214.0
3027,14.8071,368.0,62.2446,757.0
3028,27.7446,512.0,171.37,295.0
3029,86.2446,446.0,14.8071,368.0
3030,15.3696,665.0,18.3696,692.0
3031,75.9321,925.0,7.494610000000001,411.0
3032,41.9946,616.0,,
3033,1612.31,443.0,623.245,164.0
3034,51.7254,1458.0,1845.0,225.0
3035,21.5187,255.0,175.298,155.0
3036,122.79799999999999,149.0,152.62,161.0
3037,34.1196,352.0,21.5187,255.0
3038,33.5571,386.0,123.34100000000001,502.0
3039,48.3312,190.0,33.3696,337.0
3040,178.081,421.0,46.3071,328.0
3041,,,178.081,421.0
3042,641.975,113.0,60.5571,239.0
3043,47.7783,214.0,152.43200000000002,378.0
3044,73.8792,394.0,54.5379,241.0
3045,194.048,2092.0,132.18200000000002,1599.0
3046,1003.88,100.0,26.61,1940.0
3047,,,359.43800000000005,103.0
3048,315.735,89.0,68.0571,1021.0
3049,32.2446,908.0,315.735,89.0
3050,236.235,1299.0,199.812,763.0
3051,154.87,500.0,523.682,283.0
3052,233.80700000000002,1909.0,20.4321,1257.0
3053,167.995,2357.0,39.1725,2797.0
3054,695.057,239.0,167.995,2357.0
3055,65.7975,1206.0,5.80711,1335.0
3056,244.269,780.0,268.259,437.0
3057,,,97.2975,1103.0
3058,180.55700000000002,353.0,176.778,412.0
3059,23.4321,595.0,74.8167,944.0
3060,73.4946,1147.0,170.245,835.0
3061,115.682,1088.0,233.778,2323.0
3062,27.9321,372.0,70.6725,221.0
3063,32.2254,140.0,180.55700000000002,353.0
3064,36.735,372.0,27.9321,372.0
3065,191.05700000000002,403.0,32.2254,140.0
3066,195.55700000000002,1085.0,44.4129,6041.0
3067,15.5571,374.0,122.79799999999999,149.0
3068,192.55700000000002,296.0,34.1196,352.0
3069,160.85,173.0,15.5571,374.0
3070,73.6725,360.0,192.55700000000002,296.0
3071,114.163,377.0,160.85,173.0
3072,7.6437,352.0,73.6725,360.0
3073,158.442,1425.0,7.6437,352.0
3074,102.764,375.0,50.6004,496.0
3075,138.567,402.0,107.01899999999999,313.0
3076,192.91299999999998,237.0,102.764,375.0
3077,0.922508,247.0,138.567,402.0
3078,75.36,891.0,-1.50539,1716.0
3079,41.985,462.0,33.7254,416.0
3080,114.51899999999999,351.0,37.1292,733.0
3081,153.498,713.0,8.5812,667.0
3082,147.173,1661.0,1475.06,1290.0
3083,202.125,95.0,1382.25,150.0
3084,452.798,972.0,47.0571,1456.0
3085,38.6292,1788.0,300.735,633.0
3086,692.61,129.0,772.831,122.0
3087,269.985,282.0,158.442,1425.0
3088,,,289.298,137.0
3089,62.2446,407.0,192.91299999999998,237.0
3090,46.3071,328.0,327.163,237.0
3091,49.485,539.0,104.44200000000001,450.0
3092,178.081,421.0,46.3071,328.0
3093,8.23501,358.0,42.5475,672.0
3094,68.0571,1021.0,139.673,1816.0
3095,11.2446,927.0,139.692,976.0
3096,3.5571099999999998,269.0,125.413,190.0
3097,207.519,137.0,17.61,469.0
3098,307.86,158.0,207.528,376.0
3099,43.3071,2500.0,134.235,300.0
3100,28.3071,237.0,16.6725,186.0
3101,153.91299999999998,508.0,28.3071,237.0
3102,722.25,318.0,153.91299999999998,508.0
3103,17.8071,410.0,326.384,220.0
3104,46.3167,628.0,3.5187,302.0
3105,161.798,250.0,17.8071,410.0
3106,124.475,502.0,46.3167,628.0
3107,-1.13999,233.0,161.798,250.0
3108,155.995,465.0,124.475,502.0
3109,114.36,1552.0,,
3110,112.86,298.0,75.0042,272.0
3111,45.1437,254.0,55.4946,156.0
3112,75.9225,346.0,-1.13999,233.0
3113,64.6917,583.0,155.995,465.0
3114,190.12,297.0,75.9225,346.0
3115,,,169.644,1200.0
3116,764.216,201.0,143.245,1091.0
3118,126.331,929.0,,
3119,,,52.8696,1483.0
3120,15.7542,639.0,27.1821,2306.0
3121,64.2495,546.0,64.1004,378.0
3122,68.0571,1021.0,139.673,1816.0
3123,62.4321,1327.0,152.028,1196.0
3124,,,183.764,1231.0
3125,309.35,1077.0,118.67299999999999,1589.0
3126,236.235,1299.0,199.812,763.0
3127,65.7975,1206.0,5.80711,1335.0
3128,139.11,1464.0,261.725,2138.0
3130,,,75.2431,380.0
3131,223.692,1868.0,176.41299999999998,912.0
3132,536.995,428.0,61.4754,1161.0
3133,125.81200000000001,106.0,536.995,428.0
3134,148.644,1220.0,166.87,1838.0
3135,-4.13039,1855.0,22.6725,1883.0
3136,154.181,279.0,134.778,476.0
3137,106.831,971.0,213.548,714.0
3138,4.6437,2781.0,139.466,1067.0
3139,14.8071,368.0,62.2446,757.0
3140,27.7446,512.0,171.37,295.0
3141,86.2446,446.0,14.8071,368.0
3142,816.75,377.0,234.35,2086.0
3143,128.05700000000002,1614.0,255.942,941.0
3144,1646.44,1299.0,210.91299999999998,302.0
3145,160.298,803.0,1884.94,525.0
3146,,,271.87,994.0
3147,1108.88,136.0,51.7254,1233.0
3148,35.0571,2861.0,262.87,1222.0
3149,,,67.3071,1839.0
3150,108.75399999999999,1204.0,17.0571,1557.0
3151,244.673,1721.0,,
3152,135.745,3332.0,317.807,887.0
3153,318.932,215.0,114.182,227.0
3154,60.5571,239.0,310.653,238.0
3155,56.2446,185.0,318.932,215.0
3156,641.975,113.0,60.5571,239.0
3157,54.5379,241.0,56.2446,185.0
3158,33.3696,209.0,87.1725,594.0
3159,199.12,480.0,113.807,1896.0
3160,61.5556,437.0,33.3696,209.0
3161,197.028,627.0,199.12,480.0
3162,27.7446,512.0,171.37,295.0
3163,86.2446,446.0,14.8071,368.0
3164,73.8792,394.0,54.5379,241.0
3165,36.7446,506.0,162.764,286.0
3166,98.4129,275.0,27.7446,512.0
3167,196.298,613.0,86.2446,446.0
3168,12.7638,1158.0,98.4129,275.0
3169,,,309.725,731.0
3170,37.1196,236.0,201.37,201.0
3171,37.6821,292.0,72.5571,93.0
3172,19.2879,266.0,37.6821,292.0
3173,45.5475,466.0,119.432,184.0
3174,94.1388,336.0,19.2879,266.0
3175,131.442,462.0,45.5475,466.0
3176,128.80700000000002,514.0,59.0475,576.0
3177,6.36961,266.0,63.735,323.0
3178,75.2431,380.0,128.80700000000002,514.0
3179,67.0908,341.0,6.36961,266.0
3180,131.442,462.0,45.5475,466.0
3181,406.30699999999996,384.0,150.745,2264.0
3182,136.85,1453.0,120.735,1661.0
3183,189.745,1798.0,278.423,849.0
3185,,,331.30699999999996,514.0
3187,6.36961,266.0,63.735,323.0
3188,347.048,492.0,-4.69289,1975.0
3189,413.798,319.0,88.4658,5706.0
3190,27.5475,1832.0,246.706,1069.0
3191,34.1196,352.0,21.5187,255.0
3192,45.1725,1657.0,444.33099999999996,288.0
3193,15.5571,374.0,122.79799999999999,149.0
3194,192.55700000000002,296.0,34.1196,352.0
3195,160.85,173.0,15.5571,374.0
3196,73.6725,360.0,192.55700000000002,296.0
3197,,,445.485,953.0
3198,72.8937,562.0,,
3199,118.67299999999999,1589.0,,
3200,309.35,1077.0,118.67299999999999,1589.0
3201,199.812,763.0,10.9306,1090.0
3202,523.682,283.0,661.8789999999999,172.0
3203,,,300.557,451.0
3204,122.995,726.0,107.04799999999999,248.0
3205,7.307110000000001,449.0,167.995,282.0
3206,177.173,231.0,122.995,726.0
3207,10.4658,328.0,7.307110000000001,449.0
3208,695.057,239.0,167.995,2357.0
3209,294.735,1784.0,286.86,951.0
3210,176.41299999999998,912.0,118.1,874.0
3211,1121.44,120.0,13.6629,1635.0
3212,6.744610000000001,2641.0,250.485,566.0
3214,194.235,332.0,155.245,368.0
3215,90.3696,1318.0,121.87,2182.0
3217,273.725,262.0,45.5571,307.0
3218,173.937,151.0,85.86,394.0
3219,43.8696,1049.0,14.0475,966.0
3220,59.0571,762.0,41.9946,616.0
3221,140.995,749.0,43.8696,1049.0
3222,127.139,521.0,59.0571,762.0
3223,18.5571,723.0,140.995,749.0
3224,49.6533,548.0,127.139,521.0
3225,6.5379,524.0,314.442,180.0
3226,21.5187,255.0,175.298,155.0
3227,122.79799999999999,149.0,152.62,161.0
3228,34.1196,352.0,21.5187,255.0
3229,173.995,273.0,273.725,262.0
3230,68.4225,604.0,173.937,151.0
3231,18.1917,482.0,173.995,273.0
3232,77.9946,301.0,68.4225,604.0
3233,289.08099999999996,116.0,18.1917,482.0
3234,82.6245,142.0,6.5379,524.0
3235,100.84100000000001,651.0,3.7446099999999998,345.0
3236,110.995,1006.0,155.769,166.0
3237,64.4946,1057.0,1768.88,10252.0
3238,17.6196,653.0,3.1821099999999998,534.0
3239,48.5571,764.0,31.1196,463.0
3240,187.30700000000002,234.0,17.6196,653.0
3241,125.21600000000001,377.0,48.5571,764.0
3242,182.225,288.0,187.30700000000002,234.0
3243,6.36961,2028.0,,
3244,,,319.485,1081.0
3245,159.923,146.0,68.5603,354.0
3246,100.40700000000001,344.0,160.11,180.0
3247,154.062,743.0,124.1,481.0
3248,135.18200000000002,480.0,162.124,499.0
3249,202.87900000000002,564.0,154.062,743.0
3250,172.68200000000002,584.0,135.18200000000002,480.0
3251,11.8071,473.0,202.87900000000002,564.0
3252,269.807,353.0,159.923,146.0
3253,22.6917,345.0,100.40700000000001,344.0
3254,124.682,95.0,269.807,353.0
3255,134.235,300.0,326.778,199.0
3256,297.163,1375.0,106.11,1472.0
3257,6.54751,1830.0,104.6,1216.0
3258,248.71900000000002,861.0,219.55700000000002,1947.0
3259,83.4129,1816.0,792.188,81.0
3260,1122.19,162.0,248.71900000000002,861.0
3261,1121.62,139.0,83.4129,1816.0
3262,216.548,1432.0,1122.19,162.0
3263,44.9754,1529.0,1121.62,139.0
3264,1131.0,146.0,222.34099999999998,1949.0
3265,1125.0,156.0,95.0379,1498.0
3266,257.985,1737.0,1131.0,146.0
3267,36.5379,1487.0,1125.0,156.0
3268,87.5571,1842.0,174.735,1803.0
3269,292.447,782.0,1095.94,128.0
3270,58.11,1777.0,6.54751,1830.0
3271,107.42299999999999,2363.0,758.62,192.0
3272,49.3071,1143.0,1492.88,195.0
3273,913.125,117.0,254.985,2560.0
3274,524.423,172.0,216.548,1432.0
3275,270.735,1666.0,44.9754,1529.0
3276,219.697,690.0,524.423,172.0
3277,150.716,1981.0,270.735,1666.0
3278,1056.0,189.0,219.697,690.0
3279,466.875,90.0,150.716,1981.0
3280,172.081,1924.0,1056.0,189.0
3281,62.0571,1363.0,466.875,90.0
3282,235.495,1594.0,172.081,1924.0
3283,134.254,1421.0,62.0571,1363.0
3284,71.3937,869.0,134.254,1421.0
3285,912.0,141.0,3.92251,3005.0
3286,76.1196,2179.0,397.86,745.0
3287,219.697,895.0,76.1196,2179.0
3288,210.35,1849.0,832.688,15811.0
3289,289.298,1326.0,36.5379,1487.0
3290,108.322,1095.0,594.375,178.0
3291,183.71599999999998,959.0,289.298,1326.0
3292,1050.94,155.0,183.71599999999998,959.0
3293,180.706,2298.0,1054.88,169.0
3294,936.75,132.0,,
3295,331.87,851.0,123.37,2072.0
3296,923.812,126.0,936.75,132.0
3297,930.375,103.0,331.87,851.0
3298,932.625,104.0,923.812,126.0
3299,69.1629,1567.0,930.375,103.0
3300,180.91299999999998,1343.0,932.625,104.0
3301,88.2975,1357.0,69.1629,1567.0
3302,1099.88,138.0,80.9658,2928.0
3303,29.4225,1540.0,1110.56,150.0
3304,,,332.185,508.0
3305,141.55700000000002,2330.0,,
3306,101.985,1521.0,260.019,664.0
3307,135.873,1720.0,141.55700000000002,2330.0
3308,,,101.985,1521.0
3309,15.3696,1771.0,,
3310,208.072,1369.0,49.3071,1143.0
3311,25.4754,1724.0,913.125,117.0
3312,22.4754,2094.0,208.072,1369.0
3313,132.548,4670.0,11.9754,1528.0
3314,117.538,1366.0,132.548,4670.0
3315,64.4946,2423.0,82.86,1740.0
3316,10.2879,1522.0,117.538,1366.0
3317,226.317,1697.0,64.4946,2423.0
3318,60.9321,1087.0,10.2879,1522.0
3319,244.68200000000002,1959.0,226.317,1697.0
3320,260.807,4843.0,60.9321,1087.0
3321,355.68199999999996,803.0,244.68200000000002,1959.0
3322,26.1181,886.0,260.807,4843.0
3323,,,26.1181,886.0
3324,261.182,1705.0,234.942,2563.0
3325,1114.69,144.0,290.306,528.0
3326,169.644,1137.0,1103.62,163.0
3327,281.61,1198.0,228.735,901.0
3328,4.48501,1855.0,989.438,154.0
3329,49.3071,2297.0,64.4946,764.0
3330,178.30700000000002,381.0,97.2879,520.0
3331,159.903,682.0,49.3071,2297.0
3332,3.1821099999999998,534.0,,
3333,17.6196,653.0,3.1821099999999998,534.0
3334,187.30700000000002,234.0,17.6196,653.0
3335,125.21600000000001,377.0,48.5571,764.0
3336,174.93200000000002,1281.0,197.048,1524.0
3337,1116.94,96.0,174.93200000000002,1281.0
3338,159.923,146.0,68.5603,354.0
3339,83.6806,284.0,245.868,306.0
3340,154.062,743.0,124.1,481.0
3341,,,183.764,1231.0
3342,118.67299999999999,1589.0,,
3343,3.92251,601.0,15.3696,707.0
3344,141.53799999999998,375.0,31.11,1062.0
3345,33.3696,1604.0,319.879,745.0
3346,9.5379,696.0,51.3696,491.0
3347,10.4658,328.0,7.307110000000001,449.0
3348,506.225,107.0,177.173,231.0
3349,167.995,2357.0,39.1725,2797.0
3350,174.91299999999998,419.0,506.225,107.0
3351,28.3071,237.0,16.6725,186.0
3352,155.995,465.0,124.475,502.0
3353,-1.31789,614.0,47.8167,494.0
3354,112.86,298.0,75.0042,272.0
3355,173.235,504.0,190.12,297.0
3356,679.688,656.0,173.235,504.0
3357,,,169.081,537.0
3358,23.9754,474.0,0.254366,758.0
3359,59.0475,576.0,-1.31789,614.0
3360,63.735,323.0,23.9754,474.0
3361,128.80700000000002,514.0,59.0475,576.0
3362,67.0908,341.0,6.36961,266.0
3363,,,75.2431,380.0
3364,39.2431,1478.0,148.644,1220.0
3365,150.745,2264.0,10.5042,1196.0
3366,293.423,981.0,26.4321,1736.0
3367,191.03799999999998,2246.0,41.5315,1202.0
3368,30.735,5261.0,,
3369,27.5187,826.0,2.26382,1919.0
3370,56.2446,185.0,318.932,215.0
3371,54.5379,241.0,56.2446,185.0
3373,47.7783,214.0,152.43200000000002,378.0
3374,62.2446,757.0,9.18211,317.0
3375,162.764,286.0,641.975,113.0
3376,193.653,918.0,,
3377,2.0571099999999998,1183.0,,
3378,159.903,682.0,49.3071,2297.0
3379,101.245,368.0,159.903,682.0
3380,112.181,535.0,975.562,96.0
3381,163.653,179.0,22.6917,345.0
3382,169.12900000000002,2075.0,111.36,1795.0
3383,149.438,162.0,,
3384,,,398.43800000000005,139.0
3385,308.995,1878.0,4.67251,1157.0
3386,0.922508,1064.0,308.995,1878.0
3387,167.995,282.0,207.519,137.0
3388,167.995,2357.0,39.1725,2797.0
3389,65.7975,1206.0,5.80711,1335.0
3390,244.269,780.0,268.259,437.0
3391,1916.81,146.0,164.05700000000002,2354.0
3393,117.57600000000001,1570.0,,
3394,175.312,164.0,173.438,167.0
3395,480.375,172.0,117.57600000000001,1570.0
3396,,,175.312,164.0
3397,45.1437,254.0,55.4946,156.0
3398,679.688,656.0,173.235,504.0
3399,223.692,1868.0,176.41299999999998,912.0
3400,536.995,428.0,61.4754,1161.0
3401,169.644,1200.0,80.6196,2654.0
3402,165.192,2063.0,155.245,2190.0
3403,8.25422,1160.0,236.937,509.0
3404,318.932,215.0,114.182,227.0
3405,60.5571,239.0,310.653,238.0
3406,45.5475,466.0,119.432,184.0
3407,94.1388,336.0,19.2879,266.0
3408,131.442,462.0,45.5475,466.0
3409,68.5603,354.0,94.1388,336.0
3410,160.11,180.0,131.442,462.0
3411,159.923,146.0,68.5603,354.0
3412,27.5475,8851.0,68.7495,493.0
3413,124.1,481.0,57.1228,467.0
3414,162.124,499.0,27.5475,8851.0
3415,154.062,743.0,124.1,481.0
3416,135.18200000000002,480.0,162.124,499.0
3417,202.87900000000002,564.0,154.062,743.0
3418,124.682,95.0,269.807,353.0
3419,3.5571099999999998,269.0,125.413,190.0
3420,207.519,137.0,17.61,469.0
3421,183.894,104.0,307.86,158.0
3422,181.66299999999998,409.0,43.3071,2500.0
3423,113.235,419.0,183.894,104.0
3424,167.995,282.0,207.519,137.0
3425,122.995,726.0,107.04799999999999,248.0
3426,7.307110000000001,449.0,167.995,282.0
3427,177.173,231.0,122.995,726.0
3428,10.4658,328.0,7.307110000000001,449.0
3429,145.30700000000002,585.0,181.66299999999998,409.0
3430,173.43200000000002,254.0,113.235,419.0
3431,3.3696099999999998,407.0,145.30700000000002,585.0
3432,78.3696,347.0,173.43200000000002,254.0
3433,47.2446,1827.0,252.37900000000002,2675.0
3434,162.764,286.0,641.975,113.0
3435,73.8792,394.0,54.5379,241.0
3436,36.7446,506.0,162.764,286.0
3437,23.7975,509.0,73.8792,394.0
3438,21.7254,384.0,36.7446,506.0
3439,12.7638,1158.0,98.4129,275.0
3440,26.4417,363.0,196.298,613.0
3441,45.5571,307.0,12.7638,1158.0
3442,85.86,394.0,26.4417,363.0
3443,273.725,262.0,45.5571,307.0
3444,173.937,151.0,85.86,394.0
3445,77.0283,235.0,29.0667,329.0
3446,21.5187,255.0,175.298,155.0
3447,122.79799999999999,149.0,152.62,161.0
3448,34.1196,352.0,21.5187,255.0
3449,18.1917,482.0,173.995,273.0
3450,77.9946,301.0,68.4225,604.0
3451,27.9321,372.0,70.6725,221.0
3452,32.2254,140.0,180.55700000000002,353.0
3453,36.735,372.0,27.9321,372.0
3454,191.05700000000002,403.0,32.2254,140.0
3455,142.30700000000002,245.0,36.735,372.0
3456,70.4946,375.0,191.05700000000002,403.0
3457,329.995,233.0,142.30700000000002,245.0
3458,272.58099999999996,354.0,33.5571,386.0
3459,134.995,867.0,455.43199999999996,109.0
3460,26.0187,537.0,272.58099999999996,354.0
